10,13,22,41,42,58
7,31,41,44,46,55
3,13,26,27,41,42
5,14,27,37,40,41
15,16,19,22,26,49
1,17,25,38,45,59
21,22,35,40,53,59
4,25,32,36,52,60
5,6,19,34,39,57
7,9,35,41,44,50
4,9,17,27,30,44
13,29,38,42,49,53
1,9,10,32,46,54
3,9,18,21,23,43
21,29,50,51,54,59
6,10,11,28,32,40
25,41,47,53,56,59
5,15,34,41,52,57
13,14,16,26,32,42
11,17,20,39,43,53
2,29,41,44,53,55
3,16,27,40,45,46
1,21,36,38,47,50
9,22,25,37,56,57
20,25,27,33,42,53
5,13,32,36,42,51
4,6,14,20,24,38
6,12,18,37,47,54
7,26,28,34,54,55
12,20,34,37,42,43
4,22,25,32,33,52
18,31,43,52,57,58
1,13,44,48,49,54
21,24,29,34,59,60
2,4,16,24,51,52
5,16,24,35,38,39
3,13,31,43,46,49
1,4,13,21,38,52
1,7,9,49,54,57
19,20,37,42,44,56
1,18,29,31,37,39
14,29,30,46,48,51
11,24,30,33,46,60
13,14,31,33,35,43
5,11,14,35,53,56
4,7,26,40,42,58
6,40,45,46,50,60
8,18,28,51,52,55
2,22,28,31,36,53
1,3,5,23,24,51
2,4,10,35,39,60
9,21,26,40,52,54
13,34,42,44,55,59
4,18,29,37,43,45
4,5,11,28,32,40
6,21,22,34,36,54
6,15,30,37,45,47
4,6,10,25,34,40
4,15,16,24,42,57
15,18,29,36,51,53
10,23,41,47,54,60
23,28,37,40,48,51
2,13,17,25,31,43
12,22,25,31,32,46
21,29,40,49,54,57
8,17,18,23,33,53
21,24,35,36,37,49
2,24,34,37,38,50
25,26,28,45,51,57
1,19,34,43,44,48
16,27,33,43,45,53
17,23,27,40,43,58
25,34,45,53,56,58
1,3,12,13,53,59
12,14,17,27,47,52
12,13,15,26,33,48
1,5,20,25,32,34
8,12,23,50,54,60
9,25,26,40,41,49
6,8,13,24,31,52
8,18,29,42,44,59
3,14,15,20,21,38
2,8,13,28,34,54
12,27,30,37,44,49
7,16,17,27,34,59
2,7,20,35,51,59
2,14,23,29,38,52
5,9,18,21,36,56
3,13,16,38,42,46
15,30,38,46,58,59
17,23,24,25,42,47
6,16,21,44,57,58
7,13,33,35,43,55
2,5,28,34,47,50
3,17,25,35,48,56
1,23,24,32,46,60
7,30,37,44,53,55
14,18,29,38,44,47
2,6,17,25,26,58
7,11,19,24,33,36
12,26,35,38,39,47
3,5,8,12,46,47
12,16,37,45,52,56
10,42,43,45,54,55
6,7,22,38,52,60
3,13,17,25,29,51
4,16,21,23,54,57
13,15,17,40,53,57
5,17,33,39,42,49
5,14,33,36,43,44
17,19,28,45,48,56
7,14,15,29,38,50
3,8,14,43,56,58
3,6,22,24,54,60
13,17,20,33,44,51
10,22,50,53,57,58
24,43,50,54,55,56
1,8,14,28,33,43
17,37,39,51,52,59
1,9,31,38,46,56
6,33,36,46,49,53
11,25,28,30,33,51
5,10,12,24,25,60
23,27,36,37,42,56
6,10,13,19,20,51
20,32,34,49,58,60
12,33,35,51,52,60
2,16,23,27,47,53
18,32,47,50,54,56
4,16,19,20,27,43
15,25,37,38,58,59
4,18,21,25,38,57
8,43,54,55,56,60
4,17,37,38,47,53
3,5,20,21,38,56
7,13,19,22,40,47
1,2,6,16,19,46
1,5,6,27,42,59
10,11,29,30,36,47
9,37,39,41,43,49
4,5,30,33,41,52
